species	enzyme	status	nt_len	aa_len	blocks	introns	strand	seqid	prot_path	cds_path
Psilocybe_tampanensis_UBC-F10177.scaffolds	PsiM	OK	936.0	311.0	0	0	+	NODE_10_length_309838_cov_47.417218	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_tampanensis_UBC-F10177.scaffolds/Psilocybe_tampanensis_UBC-F10177.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_tampanensis_UBC-F10177.scaffolds/Psilocybe_tampanensis_UBC-F10177.scaffolds_PsiM.cds.fa
Psilocybe_tampanensis_UBC-F10177.scaffolds	PsiH	OK	1506.0	501.0	0	0	-	NODE_10_length_309838_cov_47.417218	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_tampanensis_UBC-F10177.scaffolds/Psilocybe_tampanensis_UBC-F10177.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_tampanensis_UBC-F10177.scaffolds/Psilocybe_tampanensis_UBC-F10177.scaffolds_PsiH.cds.fa
Psilocybe_tuberosa_WTU-F-011378.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_tuberosa_WTU-F-011378.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_tuberosa_WTU-F-011378.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_tuberosa_WTU-F-011378.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_washingtonensis_WTU-F-055019.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_washingtonensis_WTU-F-055019.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_washingtonensis_WTU-F-055019.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_washingtonensis_WTU-F-055019.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds	PsiD	OK	1302.0	433.0	0	0	+	NODE_459_length_27505_cov_37.684162	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds_PsiD.cds.fa
Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds	PsiK	OK	1071.0	356.0	0	0	-	NODE_459_length_27505_cov_37.684162	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds_PsiK.cds.fa
Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds	PsiM	OK	930.0	309.0	0	0	-	NODE_1563_length_9550_cov_34.884007	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds_PsiM.cds.fa
Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds	PsiH	OK	1521.0	506.0	0	0	-	NODE_459_length_27505_cov_37.684162	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds/Psilocybe_weilii_ISOTYPE_WTU-F-063525.scaffolds_PsiH.cds.fa
Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds	PsiD	OK	1302.0	433.0	0	0	-	NODE_3928_length_3465_cov_26.123128	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds_PsiD.cds.fa
Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds	PsiK	OK	1071.0	356.0	0	0	+	NODE_7135_length_2123_cov_12.960421	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds_PsiK.cds.fa
Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds	PsiM	OK	690.0	229.0	0	0	+	NODE_5999_length_2458_cov_16.990991	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds_PsiM.cds.fa
Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds	PsiH	OK	687.0	228.0	0	0	-	NODE_17939_length_985_cov_11.628205	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds/Psilocybe_wrightii_ISOTYPE_NY-761629.scaffolds_PsiH.cds.fa
Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds	PsiD	OK	1293.0	430.0	0	0	-	NODE_377_length_33784_cov_23.139644	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds_PsiD.cds.fa
Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds	PsiK	OK	1068.0	355.0	0	0	+	NODE_199_length_48113_cov_23.530050	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds_PsiK.cds.fa
Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds	PsiM	CHECK_ORF	933.0	25.0	0	0	-	NODE_377_length_33784_cov_23.139644	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds_PsiM.cds.fa
Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds	PsiH	OK	1473.0	490.0	0	0	+	NODE_199_length_48113_cov_23.530050	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds/Psilocybe_xalapensis_ISOTYPE_NY-761630.scaffolds_PsiH.cds.fa
Psilocybe_yungensis_SFSU-29944.scaffolds	PsiD	OK	849.0	282.0	0	0	+	NODE_3078_length_3566_cov_0.870602	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_yungensis_SFSU-29944.scaffolds/Psilocybe_yungensis_SFSU-29944.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_yungensis_SFSU-29944.scaffolds/Psilocybe_yungensis_SFSU-29944.scaffolds_PsiD.cds.fa
Psilocybe_yungensis_SFSU-29944.scaffolds	PsiK	OK	1068.0	355.0	0	0	-	NODE_3078_length_3566_cov_0.870602	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_yungensis_SFSU-29944.scaffolds/Psilocybe_yungensis_SFSU-29944.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_yungensis_SFSU-29944.scaffolds/Psilocybe_yungensis_SFSU-29944.scaffolds_PsiK.cds.fa
Psilocybe_yungensis_SFSU-29944.scaffolds	PsiM	CHECK_ORF	672.0	25.0	0	0	+	NODE_2866_length_3703_cov_0.916410	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_yungensis_SFSU-29944.scaffolds/Psilocybe_yungensis_SFSU-29944.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_yungensis_SFSU-29944.scaffolds/Psilocybe_yungensis_SFSU-29944.scaffolds_PsiM.cds.fa
Psilocybe_yungensis_SFSU-29944.scaffolds	PsiH	CHECK_ORF	1497.0	291.0	0	0	-	NODE_1973_length_4444_cov_0.880936	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_yungensis_SFSU-29944.scaffolds/Psilocybe_yungensis_SFSU-29944.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_yungensis_SFSU-29944.scaffolds/Psilocybe_yungensis_SFSU-29944.scaffolds_PsiH.cds.fa
Psilocybe_zapotecorum_FFCL689.scaffolds	PsiD	OK	1293.0	430.0	0	0	+	NODE_260_length_32037_cov_5.614471	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_FFCL689.scaffolds/Psilocybe_zapotecorum_FFCL689.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_FFCL689.scaffolds/Psilocybe_zapotecorum_FFCL689.scaffolds_PsiD.cds.fa
Psilocybe_zapotecorum_FFCL689.scaffolds	PsiK	OK	1071.0	356.0	0	0	-	NODE_260_length_32037_cov_5.614471	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_FFCL689.scaffolds/Psilocybe_zapotecorum_FFCL689.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_FFCL689.scaffolds/Psilocybe_zapotecorum_FFCL689.scaffolds_PsiK.cds.fa
Psilocybe_zapotecorum_FFCL689.scaffolds	PsiM	OK	795.0	264.0	0	0	+	NODE_260_length_32037_cov_5.614471	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_FFCL689.scaffolds/Psilocybe_zapotecorum_FFCL689.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_FFCL689.scaffolds/Psilocybe_zapotecorum_FFCL689.scaffolds_PsiM.cds.fa
Psilocybe_zapotecorum_FFCL689.scaffolds	PsiH	OK	1521.0	506.0	0	0	-	NODE_260_length_32037_cov_5.614471	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_FFCL689.scaffolds/Psilocybe_zapotecorum_FFCL689.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_FFCL689.scaffolds/Psilocybe_zapotecorum_FFCL689.scaffolds_PsiH.cds.fa
Psilocybe_zapotecorum_GAM00011076.scaffolds	PsiD	OK	1293.0	430.0	0	0	-	NODE_524_length_20000_cov_2.735269	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_GAM00011076.scaffolds/Psilocybe_zapotecorum_GAM00011076.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_GAM00011076.scaffolds/Psilocybe_zapotecorum_GAM00011076.scaffolds_PsiD.cds.fa
Psilocybe_zapotecorum_GAM00011076.scaffolds	PsiK	OK	1071.0	356.0	0	0	+	NODE_524_length_20000_cov_2.735269	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_GAM00011076.scaffolds/Psilocybe_zapotecorum_GAM00011076.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_GAM00011076.scaffolds/Psilocybe_zapotecorum_GAM00011076.scaffolds_PsiK.cds.fa
Psilocybe_zapotecorum_GAM00011076.scaffolds	PsiM	OK	795.0	264.0	0	0	-	NODE_524_length_20000_cov_2.735269	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_GAM00011076.scaffolds/Psilocybe_zapotecorum_GAM00011076.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_GAM00011076.scaffolds/Psilocybe_zapotecorum_GAM00011076.scaffolds_PsiM.cds.fa
Psilocybe_zapotecorum_GAM00011076.scaffolds	PsiH	OK	1521.0	506.0	0	0	+	NODE_524_length_20000_cov_2.735269	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_GAM00011076.scaffolds/Psilocybe_zapotecorum_GAM00011076.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_zapotecorum_GAM00011076.scaffolds/Psilocybe_zapotecorum_GAM00011076.scaffolds_PsiH.cds.fa
